1.832619428634643555e+00
1.326899409294128418e+00
7.294149398803710938e-01
4.946885406970977783e-01
2.969259023666381836e-01
2.043699324131011963e-01
1.842032223939895630e-01
1.412738859653472900e-01
1.167721003293991089e-01
1.308330148458480835e-01
9.557261317968368530e-02
7.945268601179122925e-02
8.485608547925949097e-02
7.055126130580902100e-02
4.253378137946128845e-02
8.445350080728530884e-02
5.913621932268142700e-02
4.611341282725334167e-02
3.460286185145378113e-02
4.974689334630966187e-02
4.289956763386726379e-02
4.940350726246833801e-02
2.983528561890125275e-02
1.777552999556064606e-02
2.396976947784423828e-02
2.839338406920433044e-02
2.024783380329608917e-02
1.700906828045845032e-02
2.276341058313846588e-02
2.045184001326560974e-02
1.972945034503936768e-02
1.409613527357578278e-02
2.182299643754959106e-02
1.508167758584022522e-02
9.238200262188911438e-03
1.911698281764984131e-02
1.022382732480764389e-02
5.963705014437437057e-03
9.446290321648120880e-03
8.274883031845092773e-03
7.892816327512264252e-03
6.969496142119169235e-03
6.530867889523506165e-03
8.566442877054214478e-03
6.775863468647003174e-03
1.164181996136903763e-02
5.661461967974901199e-03
6.594976875931024551e-03
6.761329248547554016e-03
9.258798323571681976e-03
7.566013373434543610e-03
4.896409809589385986e-03
4.485721234232187271e-03
3.072313498705625534e-03
4.035204183310270309e-03
3.729993477463722229e-03
4.430707078427076340e-03
6.730416789650917053e-03
4.504483193159103394e-03
2.924755215644836426e-03
5.365813616663217545e-03
3.209733637049794197e-03
5.227511283010244370e-03
4.356374964118003845e-03
3.993501886725425720e-03
4.108538385480642319e-03
2.500561298802495003e-03
3.286905353888869286e-03
2.564621623605489731e-03
2.863313071429729462e-03
2.103100996464490891e-03
1.901168026961386204e-03
2.120464574545621872e-03
1.952669466845691204e-03
2.475298242643475533e-03
1.938042347319424152e-03
1.090824254788458347e-03
2.237116452306509018e-03
1.492776675149798393e-03
1.831139670684933662e-03
1.018174923956394196e-03
1.693033147603273392e-03
1.687939744442701340e-03
1.179312472231686115e-03
2.337434561923146248e-03
1.262424862943589687e-03
1.694442355073988438e-03
1.219488214701414108e-03
2.166957594454288483e-03
1.686360454186797142e-03
9.371216874569654465e-04
1.581905758939683437e-03
9.639004711061716080e-04
7.809195667505264282e-04
9.369333856739103794e-04
9.393023792654275894e-04
7.482030778191983700e-04
1.109846052713692188e-03
1.422572298906743526e-03
6.846713367849588394e-04
1.061065937392413616e-03
1.110341167077422142e-03
7.336823036894202232e-04
7.726007024757564068e-04
9.545611683279275894e-04
5.303157959133386612e-04
1.359219779260456562e-03
6.732484907843172550e-04
7.345752092078328133e-04
5.677611916325986385e-04
6.622843211516737938e-04
1.169866765849292278e-03
7.872915593907237053e-04
9.412401122972369194e-04
7.459130138158798218e-04
8.021251414902508259e-04
9.023763705044984818e-04
9.449303033761680126e-04
6.404317682608962059e-04
8.597282576374709606e-04
8.285152143798768520e-04
6.568902754224836826e-04
5.799281643703579903e-04
5.657657748088240623e-04
3.439423453528434038e-04
6.030137301422655582e-04
6.405715248547494411e-04
5.788347334600985050e-04
4.126524436287581921e-04
5.793510936200618744e-04
4.609435854945331812e-04
6.459108553826808929e-04
4.761112795677036047e-04
8.523236610926687717e-04
5.130707286298274994e-04
6.582904024980962276e-04
6.629585404880344868e-04
3.654364554677158594e-04
4.678683762904256582e-04
5.756183527410030365e-04
3.725464921444654465e-04
6.866181502118706703e-04
6.985451909713447094e-04
6.055437261238694191e-04
4.513248568400740623e-04
2.263336355099454522e-04
1.908229460241273046e-04
3.125621879007667303e-04
5.659236921928822994e-04
4.702343430835753679e-04
5.900085088796913624e-04
3.286592545919120312e-04
3.433591919019818306e-04
4.424016224220395088e-04
3.623324737418442965e-04
4.051718860864639282e-04
4.465929232537746429e-04
3.337677917443215847e-04
2.177809510612860322e-04
3.818767145276069641e-04
4.104869440197944641e-04
