hidden_nodes,MSE,RMSE,MAE,MAPE,R2,r2_adjusted,RMSLE,is_standrad,Dimensionality_reduction_method
150,20.29536199884169,4.505037402601857,2.634914208805734,11.74912537187724,0.8060321780034181,0.777377840663014,0.17895626523074984,True,None
150,30.89782955715743,5.5585816137893875,3.620165653955634,15.46594356363408,0.7047017587582085,0.6610781549383984,0.21469703425487793,True,None
150,30.89782955715743,5.5585816137893875,3.620165653955634,15.46594356363408,0.7047017587582085,0.6610781549383984,0.21469703425487793,True,None
150,27.552742745750514,5.249070655435161,3.178178204533068,13.954344501928166,0.7366715853242545,0.6977707967926103,0.3460882896011517,True,None
150,27.552742745750514,5.249070655435161,3.178178204533068,13.954344501928166,0.7366715853242545,0.6977707967926103,0.3460882896011517,True,None
